c500_chain_ms,c500_fused_ms,c500_gain,c500_moesum_res_ms,c500_pub_gain,c500_pub_is_fused_winner,c500_pub_is_unfused_winner,chain_note,family,fused_mapping,h200_chain_ms,h200_fused_ms,h200_gain,h200_moesum_res_ms,h200_pub_gain,h200_pub_is_fused_winner,h200_pub_is_unfused_winner,pathological,regime,unfused_mapping
0.3240960109978914,0.2836480140686035,1.1425992600798012,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,0.13472000136971474,0.10521599650382996,1.2804136808684867,0.03171199932694435,2.250473825812918,False,False,1,decode_bs1,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
0.2135040033608675,0.2836480140686035,0.7527075557427634,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,0.1350719965994358,0.10521599650382996,1.2837591344251449,0.03171199932694435,2.250473825812918,False,False,0,decode_bs1,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
0.2270720023661852,0.2836480140686035,0.800541484881559,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,0.1287040002644062,0.10521599650382996,1.2232360528916462,0.03171199932694435,2.250473825812918,False,False,0,decode_bs1,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3
0.5232639778405428,0.2836480140686035,1.8447651733390433,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,0.13999999687075615,0.10521599650382996,1.330596121528536,0.03171199932694435,2.250473825812918,False,False,1,decode_bs1,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3
0.21606399305164814,0.2836480140686035,0.7617327897081295,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,0.12972800061106682,0.10521599650382996,1.2329684166071135,0.03171199932694435,2.250473825812918,False,False,0,decode_bs1,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2
0.3240960109978914,0.20403200387954712,1.588456736371739,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,0.13472000136971474,0.10559999942779541,1.2757575956411846,0.03171199932694435,2.250473825812918,False,False,1,decode_bs1,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
0.2135040033608675,0.20403200387954712,1.0464240869138957,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,0.1350719965994358,0.10559999942779541,1.2790908838194837,0.03171199932694435,2.250473825812918,False,False,0,decode_bs1,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
0.2270720023661852,0.20403200387954712,1.1129234534217487,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,0.1287040002644062,0.10559999942779541,1.2187878878958545,0.03171199932694435,2.250473825812918,False,False,0,decode_bs1,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3
0.5232639778405428,0.20403200387954712,2.5646171575585677,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,0.13999999687075615,0.10559999942779541,1.32575755330834,0.03171199932694435,2.250473825812918,False,False,1,decode_bs1,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3
0.21606399305164814,0.20403200387954712,1.0589710875907696,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,0.12972800061106682,0.10559999942779541,1.2284848609281391,0.03171199932694435,2.250473825812918,False,False,0,decode_bs1,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2
0.3240960109978914,0.21427200734615326,1.5125448023377086,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3,0.13472000136971474,0.09932799637317657,1.3563144963034384,0.03171199932694435,2.250473825812918,False,False,1,decode_bs1,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
0.2135040033608675,0.21427200734615326,0.9964157521330117,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3,0.1350719965994358,0.09932799637317657,1.3598582628403029,0.03171199932694435,2.250473825812918,False,False,0,decode_bs1,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
0.2270720023661852,0.21427200734615326,1.0597371312219692,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3,0.1287040002644062,0.09932799637317657,1.295747472654775,0.03171199932694435,2.250473825812918,False,False,0,decode_bs1,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3
0.5232639778405428,0.21427200734615326,2.442054771042573,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3,0.13999999687075615,0.09932799637317657,1.4094716694452825,0.03171199932694435,2.250473825812918,False,False,1,decode_bs1,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3
0.21606399305164814,0.21427200734615326,1.0083631349129052,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3,0.12972800061106682,0.09932799637317657,1.306056754871779,0.03171199932694435,2.250473825812918,False,False,0,decode_bs1,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2
0.3240960109978914,0.5363199710845947,0.60429599580727,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3,0.13472000136971474,0.11161600053310394,1.2069954193508163,0.03171199932694435,2.250473825812918,False,False,1,decode_bs1,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
0.2135040033608675,0.5363199710845947,0.3980907198534867,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3,0.1350719965994358,0.11161600053310394,1.210149046322217,0.03171199932694435,2.250473825812918,False,False,1,decode_bs1,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
0.2270720023661852,0.5363199710845947,0.42338904871839783,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3,0.1287040002644062,0.11161600053310394,1.153096327136665,0.03171199932694435,2.250473825812918,False,False,1,decode_bs1,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3
0.5232639778405428,0.5363199710845947,0.9756563358667235,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3,0.13999999687075615,0.11161600053310394,1.2543004246889662,0.03171199932694435,2.250473825812918,False,False,1,decode_bs1,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3
0.21606399305164814,0.5363199710845947,0.40286397057842915,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3,0.12972800061106682,0.11161600053310394,1.1622706421252844,0.03171199932694435,2.250473825812918,False,False,1,decode_bs1,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2
0.3240960109978914,0.20684799551963806,1.5668317702751047,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2,0.13472000136971474,0.10051199793815613,1.340337513264898,0.03171199932694435,2.250473825812918,False,False,1,decode_bs1,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
0.2135040033608675,0.20684799551963806,1.03217825642694,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2,0.1350719965994358,0.10051199793815613,1.3438395352815895,0.03171199932694435,2.250473825812918,False,False,0,decode_bs1,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
0.2270720023661852,0.20684799551963806,1.097772312444899,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2,0.1287040002644062,0.10051199793815613,1.280483951215419,0.03171199932694435,2.250473825812918,False,False,0,decode_bs1,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3
0.5232639778405428,0.20684799551963806,2.529702917961631,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2,0.13999999687075615,0.10051199793815613,1.3928685106517984,0.03171199932694435,2.250473825812918,False,False,1,decode_bs1,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3
0.21606399305164814,0.20684799551963806,1.0445544444791834,0.01740800030529499,1.093525161780137,False,False,,f08f09,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2,0.12972800061106682,0.10051199793815613,1.2906717931414213,0.03171199932694435,2.250473825812918,False,False,0,decode_bs1,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2
5.392895955592394,5.359360218048096,1.0062574143516914,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,2.509664099663496,2.478368043899536,1.0126276869333408,0.041471999138593674,0.13413163821527277,False,False,0,decode_bs256,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
5.721343774348497,5.359360218048096,1.067542307583915,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,2.5280321054160595,2.478368043899536,1.0200390178685408,0.041471999138593674,0.13413163821527277,False,False,0,decode_bs256,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
5.970688123255968,5.359360218048096,1.1140673289974379,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,2.0997760705649853,2.478368043899536,0.8472414239416745,0.041471999138593674,0.13413163821527277,False,False,0,decode_bs256,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3
15.505152005702257,5.359360218048096,2.8930975666624077,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,3.021631997078657,2.478368043899536,1.2192022910061147,0.041471999138593674,0.13413163821527277,False,False,1,decode_bs256,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3
5.488127965480089,5.359360218048096,1.0240267013585609,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,2.077983897179365,2.478368043899536,0.8384484710793014,0.041471999138593674,0.13413163821527277,False,False,0,decode_bs256,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2
5.392895955592394,5.755392074584961,0.9370162598316627,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,2.509664099663496,2.4915521144866943,1.0072693583535712,0.041471999138593674,0.13413163821527277,False,False,0,decode_bs256,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
5.721343774348497,5.755392074584961,0.994084104124406,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,2.5280321054160595,2.4915521144866943,1.0146414721639812,0.041471999138593674,0.13413163821527277,False,False,0,decode_bs256,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
5.970688123255968,5.755392074584961,1.0374077119127514,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,2.0997760705649853,2.4915521144866943,0.8427582382709172,0.041471999138593674,0.13413163821527277,False,False,0,decode_bs256,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3
15.505152005702257,5.755392074584961,2.694021850252553,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,3.021631997078657,2.4915521144866943,1.212750871037337,0.041471999138593674,0.13413163821527277,False,False,1,decode_bs256,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3
5.488127965480089,5.755392074584961,0.9535628319250266,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,2.077983897179365,2.4915521144866943,0.8340118133982793,0.041471999138593674,0.13413163821527277,False,False,0,decode_bs256,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2
5.392895955592394,5.976831912994385,0.9023000870858622,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3,2.509664099663496,2.052639961242676,1.22265187614497,0.041471999138593674,0.13413163821527277,False,False,0,decode_bs256,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
5.721343774348497,5.976831912994385,0.9572535847811908,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3,2.5280321054160595,2.052639961242676,1.231600355225268,0.041471999138593674,0.13413163821527277,False,False,0,decode_bs256,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
5.970688123255968,5.976831912994385,0.9989720658322248,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3,2.0997760705649853,2.052639961242676,1.02296365179102,0.041471999138593674,0.13413163821527277,False,False,0,decode_bs256,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3
15.505152005702257,5.976831912994385,2.5942091448133424,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3,3.021631997078657,2.052639961242676,1.472071115311109,0.041471999138593674,0.13413163821527277,False,False,1,decode_bs256,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3
5.488127965480089,5.976831912994385,0.918233613621994,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3,2.077983897179365,2.052639961242676,1.0123469952915396,0.041471999138593674,0.13413163821527277,False,False,0,decode_bs256,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2
5.392895955592394,16.6243839263916,0.3243967403225719,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3,2.509664099663496,3.040127992630005,0.8255126447792726,0.041471999138593674,0.13413163821527277,False,False,1,decode_bs256,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
5.721343774348497,16.6243839263916,0.34415373223339296,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3,2.5280321054160595,3.040127992630005,0.8315544975555674,0.041471999138593674,0.13413163821527277,False,False,1,decode_bs256,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
5.970688123255968,16.6243839263916,0.3591524443668171,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3,2.0997760705649853,3.040127992630005,0.6906867328136654,0.041471999138593674,0.13413163821527277,False,False,1,decode_bs256,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3
15.505152005702257,16.6243839263916,0.9326752843506858,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3,3.021631997078657,3.040127992630005,0.9939160470887455,0.041471999138593674,0.13413163821527277,False,False,1,decode_bs256,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3
5.488127965480089,16.6243839263916,0.3301251937984635,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3,2.077983897179365,3.040127992630005,0.6835185565268612,0.041471999138593674,0.13413163821527277,False,False,1,decode_bs256,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2
5.392895955592394,5.736192226409912,0.9401525860244095,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2,2.509664099663496,2.0740480422973633,1.210031806632412,0.041471999138593674,0.13413163821527277,False,False,0,decode_bs256,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
5.721343774348497,5.736192226409912,0.9974114444782636,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2,2.5280321054160595,2.0740480422973633,1.2188879205593672,0.041471999138593674,0.13413163821527277,False,False,0,decode_bs256,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
5.970688123255968,5.736192226409912,1.0408800625206416,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2,2.0997760705649853,2.0740480422973633,1.0124047407499412,0.041471999138593674,0.13413163821527277,False,False,0,decode_bs256,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3
15.505152005702257,5.736192226409912,2.703039123116417,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2,3.021631997078657,2.0740480422973633,1.4568765696148882,0.041471999138593674,0.13413163821527277,False,False,1,decode_bs256,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3
5.488127965480089,5.736192226409912,0.9567545418391465,0.036607999354600906,0.13735417696926716,False,False,,f08f09,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2,2.077983897179365,2.0740480422973633,1.0018976681358076,0.041471999138593674,0.13413163821527277,False,False,0,decode_bs256,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2
3.1103999987244606,3.032576084136963,1.0256626420667845,0.018688000738620758,0.64629081521891,False,False,,f08f09,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,1.532191942911595,1.5268479585647583,1.0035000108012457,0.007391999941319227,0.6447829324771815,False,False,0,decode_bs32,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
3.3359361067414284,3.032576084136963,1.1000337713508013,0.018688000738620758,0.64629081521891,False,False,,f08f09,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,1.542015980463475,1.5268479585647583,1.009934205834728,0.007391999941319227,0.6447829324771815,False,False,0,decode_bs32,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
3.5345919504761696,3.032576084136963,1.1655410622556812,0.018688000738620758,0.64629081521891,False,False,,f08f09,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,1.2773440587334335,1.5268479585647583,0.8365889030196174,0.007391999941319227,0.6447829324771815,False,False,0,decode_bs32,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps8_num_stages3
9.728511609137058,3.032576084136963,3.208002483441626,0.018688000738620758,0.64629081521891,False,False,,f08f09,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,1.8951040017418563,1.5268479585647583,1.241187107800347,0.007391999941319227,0.6447829324771815,False,False,1,decode_bs32,BLOCK_M128_BLOCK_N32_BLOCK_K64_GROUP_M8_num_warps8_num_stages3
3.4503679648041725,3.032576084136963,1.137767979788744,0.018688000738620758,0.64629081521891,False,False,,f08f09,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,1.2664960133843124,1.5268479585647583,0.8294840401625991,0.007391999941319227,0.6447829324771815,False,False,0,decode_bs32,BLOCK_M64_BLOCK_N128_BLOCK_K64_GROUP_M8_num_warps16_num_stages2
3.1103999987244606,3.3328640460968018,0.9332513885068687,0.018688000738620758,0.64629081521891,False,False,,f08f09,BLOCK_M64_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2,1.532191942911595,1.5389759540557861,0.9955918667044066,0.007391999941319227,0.6447829324771815,False,False,0,decode_bs32,BLOCK_M16_BLOCK_N64_BLOCK_K32_GROUP_M8_num_warps4_num_stages2
